Data Year,County,Population,Population Z Score,Adult Population,Average PM 2.5/County,Number of Site IDs/County,County Latitude,County Longitude,Number of Gas Cars,Number of EV
2016,Kern,876846,0.14474450050445847,620807.0,10.748314606741573,7,35.16,-118.85,497026.0,987.0
2016,Kings,148487,-0.3615170175441761,107950.0,17.091666666666665,2,36.24,-119.62,76498.0,93.0
2016,Lake,66991,-0.41816255727786716,53124.0,1.2,1,39.03,-122.92,54241.0,115.0
2016,Los Angeles,10087542,6.546835968097343,7848108.0,10.831355932203389,13,34.07,-118.23,6154945.0,60589.0
2016,Madera,152819,-0.3585059681905102,110794.0,15.866666666666665,1,36.95,-120.03,89419.0,192.0
2016,Marin,264554,-0.28084216405111717,210585.0,4.663636363636363,2,38.01,-122.61,183934.0,3858.0
2016,Mendocino,90761,-0.40164070983173683,70794.0,5.6,2,39.28,-123.28,73250.0,440.0
2016,Merced,268527,-0.278080645334101,188237.0,10.904166666666667,2,37.29,-120.44,155608.0,226.0
2016,Monterey,434712,-0.16257020285050108,319948.0,4.729824561403509,3,36.5,-121.53,276640.0,1093.0
2016,Napa,141119,-0.36663830370248857,111202.0,6.570588235294117,1,38.31,-122.3,100108.0,888.0
2016,Nevada,100793,-0.39466775343377386,82751.0,6.022222222222222,2,39.3,-120.47,79306.0,324.0
2016,Orange,3165028,1.7351943925104067,2452897.0,9.656818181818181,2,33.8,-117.9,2090818.0,26956.0
2016,Placer,379143,-0.20119462610393046,294215.0,6.4174999999999995,2,38.82,-121.2,272468.0,1829.0
2016,Riverside,2326213,1.1521580666574067,1728376.0,11.90344827586207,10,33.84,-117.19,1426424.0,6329.0
2016,Sacramento,1511942,0.5861815735228678,1149076.0,7.837254901960784,5,38.63,-121.33,924973.0,4569.0
2016,San Bernardino,2124990,1.0122937120653712,1555493.0,10.741860465116279,9,34.2,-117.39,1291619.0,4911.0
2016,San Diego,3263004,1.8032947091019955,2545143.0,9.358518518518519,12,32.81,-116.92,2165631.0,16914.0
2016,San Francisco,861977,0.1344094836901332,745610.0,8.523529411764706,1,37.77,-122.4,382460.0,5558.0
2016,San Joaquin,735670,0.04661709894556508,534096.0,10.783333333333333,3,37.86,-121.29,444390.0,1439.0
2016,San Luis Obispo,281046,-0.2693790463362842,230739.0,7.833333333333333,4,35.19,-120.62,197388.0,1061.0
2016,San Mateo,763530,0.06598178846383143,602425.0,8.95,1,37.48,-122.2,567082.0,9419.0
2016,Santa Barbara,444102,-0.15604348229858,344623.0,6.135087719298245,4,34.68,-120.2,283308.0,1568.0
2016,Santa Clara,1923243,0.872065140053825,1488590.0,7.289655172413793,3,37.25,-121.79,1261508.0,33659.0
2016,Santa Cruz,275625,-0.2731470284568341,221327.0,5.405555555555555,2,37.02,-122.03,185146.0,2275.0
2016,Shasta,180374,-0.33935327545268434,141594.0,2.7375,2,40.54,-121.88,126316.0,191.0
2016,Solano,438420,-0.15999287805747409,339776.0,8.705714285714285,1,38.1,-122.24,292578.0,1645.0
2016,Sonoma,501553,-0.11611093464912128,401242.0,3.9055555555555554,1,38.4,-122.82,359813.0,4089.0
2016,Stanislaus,537785,-0.09092710727561712,391507.0,14.15,2,37.56,-120.91,333680.0,810.0
2016,Sutter,96065,-0.39795405106630666,71280.0,8.958333333333334,1,39.14,-121.62,63565.0,70.0
2016,Tulare,461170,-0.14418000345084958,316824.0,13.084000000000001,3,36.23,-119.18,263354.0,281.0
2016,Ventura,851155,0.12688742087725888,650282.0,8.327102803738319,5,34.31,-118.88,584235.0,4449.0
2016,Yolo,211938,-0.31741404142703616,167007.0,6.88,2,38.54,-121.77,124121.0,933.0
2017,Alameda,1656919,0.6869509415160372,1313937.0,10.251685393258427,5,37.78,-122.16,1111061.0,24927.0
2017,Butte,230412,-0.30457329217504575,184330.0,9.572727272727272,3,39.69,-121.75,162254.0,395.0
2017,Contra Costa,1147957,0.33318600588804453,886223.0,10.827777777777778,2,37.95,-122.17,848104.0,12972.0
2017,El Dorado,182695,-0.337740014707103,146156.0,4.572727272727272,2,38.94,-120.01,161188.0,1322.0
2017,Fresno,983436,0.2188321622328149,703157.0,12.608571428571429,7,36.7,-119.85,628363.0,3198.0
2017,Humboldt,138027,-0.36878746450616695,111664.0,6.89047619047619,2,40.74,-124.19,108338.0,960.0
2017,Imperial,180854,-0.33901964117526984,128949.0,11.71,3,32.72,-115.5,149855.0,109.0
2017,Kern,883531,0.1493910528888666,627307.0,13.289010989010988,8,35.19,-118.75,558042.0,1493.0
2017,Kings,148079,-0.3618006066799784,107653.0,16.15609756097561,2,36.2,-119.6,86788.0,184.0
2017,Lake,67318,-0.41793526892637856,53518.0,3.4333333333333336,2,39.03,-122.92,61025.0,203.0
2017,Los Angeles,10107312,6.560577529898352,7893811.0,12.368619246861924,13,34.08,-118.22,6848320.0,85094.0
2017,Madera,154151,-0.35758013307068504,112376.0,12.336842105263159,1,36.95,-120.03,101652.0,281.0
2017,Marin,264366,-0.28097283747643786,211493.0,9.041666666666666,2,38.02,-122.65,203780.0,5262.0
2017,Mendocino,91368,-0.40121880148508976,71724.0,7.166666666666667,2,39.27,-123.27,81333.0,601.0
2017,Merced,271094,-0.2762963970213447,191121.0,11.229166666666666,2,37.29,-120.45,177219.0,348.0
2017,Monterey,437800,-0.16042382233246782,322659.0,6.526785714285714,3,36.45,-121.47,311513.0,1567.0
2017,Napa,140837,-0.3668343138404696,111402.0,13.083333333333334,1,38.31,-122.3,111695.0,1223.0
2017,Nevada,100998,-0.39452526379446146,83525.0,6.8374999999999995,2,39.29,-120.51,89168.0,476.0
2017,Orange,3185541,1.7494523923699976,2481536.0,12.353488372093024,2,33.79,-117.89,2339967.0,38954.0
2017,Placer,386586,-0.19602120958977193,300377.0,5.4875,2,38.85,-121.17,308969.0,2648.0
2017,Riverside,2355286,1.172365877797556,1757043.0,10.980874316939891,10,33.84,-117.15,1622197.0,9837.0
2017,Sacramento,1530548,0.5991140722011472,1166278.0,9.980701754385965,5,38.61,-121.31,1046050.0,6966.0
2017,San Bernardino,2142339,1.0243525059796714,1574619.0,12.159375,9,34.22,-117.4,1463174.0,7462.0
2017,San Diego,3279856,1.8150080525248895,2564847.0,8.233333333333333,8,32.93,-116.96,2434586.0,23410.0
2017,San Francisco,867378,0.13816356438245755,751149.0,9.75,1,37.77,-122.4,420275.0,7824.0
2017,San Joaquin,747119,0.05457497153331208,543156.0,11.029411764705882,3,37.88,-121.28,507686.0,2332.0
2017,San Luis Obispo,282284,-0.2685185479291193,231755.0,8.481428571428571,4,35.2,-120.62,220486.0,1648.0
2017,San Mateo,765207,0.06714742322054833,606044.0,8.2,1,37.48,-122.2,637236.0,12702.0
2017,Santa Barbara,445716,-0.15492163704077377,346767.0,8.751612903225807,5,34.66,-120.15,317555.0,2376.0
2017,Santa Clara,1930897,0.8773852166357636,1502238.0,6.8614035087719305,3,37.22,-121.77,1402093.0,44448.0
2017,Santa Cruz,275410,-0.2732964688102594,221980.0,5.171428571428572,2,37.02,-122.03,206951.0,3062.0
2017,Shasta,180810,-0.3390502243173662,141936.0,6.800000000000001,2,40.54,-121.93,140389.0,296.0
2017,Solano,444713,-0.1556187936662878,345987.0,8.766666666666667,1,38.1,-122.24,330279.0,2431.0
2017,Sonoma,502454,-0.11548467530755784,402968.0,6.922222222222222,1,38.4,-122.82,400994.0,6263.0
2017,Stanislaus,545273,-0.08572241254795099,397504.0,12.71,2,37.56,-120.91,378035.0,1190.0
2017,Sutter,97649,-0.3968530579508388,72358.0,9.42,1,39.14,-121.62,71648.0,113.0
2017,Tulare,463514,-0.1425507560628088,320288.0,14.730612244897959,3,36.25,-119.14,299138.0,609.0
2017,Ventura,850424,0.12637932367561305,652275.0,8.818691588785047,5,34.31,-118.89,654094.0,6284.0
2017,Yolo,214387,-0.31571181154081096,169151.0,8.236842105263158,2,38.55,-121.77,140187.0,1374.0
2018,Alameda,1666247,0.693434567640459,1324666.0,14.636893203883494,6,37.77,-122.14,1111143.0,34732.0
2018,Butte,231774,-0.3036266049128821,185419.0,16.43,3,39.67,-121.74,161666.0,588.0
2018,Contra Costa,1155105,0.3381543763358754,894051.0,9.71142857142857,2,37.94,-122.14,852483.0,18421.0
2018,El Dorado,185303,-0.33592726846648424,148428.0,3.358333333333334,2,38.95,-120.03,162960.0,1905.0
2018,Fresno,992091,0.224848005297445,711329.0,13.245774647887325,7,36.75,-119.82,641795.0,4154.0
2018,Humboldt,137893,-0.3688806040752785,111418.0,6.45625,2,40.75,-124.19,107341.0,1170.0
2018,Imperial,181374,-0.3386582040414042,130589.0,10.853191489361702,3,32.74,-115.5,152977.0,163.0
2018,Kern,891340,0.15481886553955368,633743.0,11.580769230769231,7,35.23,-118.58,566986.0,2094.0
2018,Kings,150058,-0.36042506035705485,109692.0,15.059999999999999,2,36.21,-119.61,87961.0,273.0
2018,Lake,67890,-0.4175376880791263,53633.0,26.0,1,39.02,-122.91,61418.0,265.0
2018,Los Angeles,10107841,6.56094522267492,7914440.0,11.741596638655462,13,34.12,-118.24,6835247.0,115035.0
2018,Madera,155100,-0.3569205103013801,112758.0,23.426315789473687,1,36.95,-120.03,103610.0,362.0
2018,Marin,264099,-0.28115842154324966,211279.0,6.465217391304347,2,38.01,-122.6,202836.0,6991.0
2018,Mendocino,91667,-0.40101097513311695,72234.0,7.586111111111112,2,39.27,-123.27,81304.0,726.0
2018,Merced,274768,-0.27374270465630124,194536.0,14.358333333333333,2,37.29,-120.45,181566.0,568.0
2018,Monterey,438000,-0.16028480805021178,323244.0,6.364912280701755,3,36.49,-121.53,316496.0,2259.0
2018,Napa,139786,-0.3675648338937251,110850.0,9.055555555555555,2,38.29,-122.28,112241.0,1650.0
2018,Nevada,101640,-0.39407902794841954,84260.0,3.657692307692308,2,39.25,-120.92,89660.0,682.0
2018,Orange,3192479,1.7542747978214597,2493326.0,12.743478260869566,2,33.82,-117.92,2346791.0,54835.0
2018,Placer,392693,-0.19177640848108377,305515.0,13.665000000000001,2,38.84,-121.18,315501.0,3839.0
2018,Riverside,2375547,1.1864487196615041,1779285.0,10.783937823834197,11,33.84,-117.09,1651047.0,14204.0
2018,Sacramento,1547095,0.6106154188436006,1181981.0,11.670833333333333,5,38.62,-121.31,1059363.0,10450.0
2018,San Bernardino,2153258,1.03194199071944,1584798.0,11.675555555555556,9,34.21,-117.4,1484400.0,10823.0
2018,San Diego,3294139,1.8249357574922047,2582605.0,10.266935483870967,8,32.96,-117.0,2443263.0,33830.0
2018,San Francisco,872724,0.14187941614716149,755779.0,7.322222222222223,1,37.77,-122.4,414271.0,11278.0
2018,San Joaquin,755573,0.06045110524427488,550813.0,23.430985915492958,3,37.85,-121.3,519661.0,3469.0
2018,San Luis Obispo,282754,-0.26819186436581754,233272.0,6.680000000000001,4,35.2,-120.62,221429.0,2476.0
2018,San Mateo,766114,0.06777785299057947,608295.0,15.61111111111111,1,37.48,-122.2,641943.0,18271.0
2018,Santa Barbara,447377,-0.15376712342663737,348059.0,7.762820512820513,5,34.6,-120.02,319786.0,3354.0
2018,Santa Clara,1936569,0.8813276616805449,1512460.0,10.352542372881356,3,37.2,-121.75,1399036.0,60245.0
2018,Santa Cruz,274274,-0.2740860699334737,221613.0,6.137142857142858,2,37.01,-122.02,206571.0,4004.0
2018,Shasta,181792,-0.33836766419148906,142889.0,5.75,2,40.54,-121.68,140931.0,442.0
2018,Solano,447744,-0.15351203221869753,348345.0,11.675757575757576,1,38.1,-122.24,335672.0,3421.0
2018,Sonoma,499410,-0.11760047268349476,401026.0,9.377777777777778,1,38.4,-122.82,400422.0,8008.0
2018,Stanislaus,548363,-0.08357464188709517,399757.0,16.4925,2,37.56,-120.91,385092.0,1605.0
2018,Sutter,99498,-0.39556787091138174,73828.0,17.825714285714284,1,39.14,-121.62,72395.0,174.0
2018,Tulare,466766,-0.14029038383332557,323469.0,19.764705882352942,3,36.26,-119.19,303924.0,853.0
2018,Ventura,850604,0.1265044365296435,655816.0,8.889523809523808,5,34.31,-118.86,656711.0,8930.0
2018,Yolo,215708,-0.3147936222065098,169762.0,7.475,2,38.55,-121.77,141511.0,2016.0
2019,Alameda,1675964,0.7001885765438686,1335743.0,7.62429906542056,6,37.77,-122.14,1110435.0,42887.0
2019,Butte,227263,-0.3067620720491671,181129.0,7.295238095238096,3,39.64,-121.72,154139.0,796.0
2019,Contra Costa,1161077,0.34230534280404074,899835.0,6.248780487804877,2,37.94,-122.13,857731.0,23018.0
2019,El Dorado,186714,-0.3349465227051679,149558.0,3.2444444444444445,2,38.95,-120.03,163945.0,2391.0
2019,Fresno,1000679,0.23081727857751935,718488.0,8.823134328358208,7,36.77,-119.79,657283.0,5015.0
2019,Humboldt,137059,-0.36946029363228616,111155.0,6.1,1,40.78,-124.18,107404.0,1367.0
2019,Imperial,181025,-0.33890078396394097,129433.0,8.964,3,32.72,-115.5,157228.0,234.0
2019,Kern,898617,0.15987690019943968,639815.0,8.643269230769231,7,35.23,-118.6,577670.0,2787.0
2019,Kings,151918,-0.3591322275320737,110900.0,9.127500000000001,2,36.18,-119.59,90430.0,367.0
2019,Lake,67902,-0.4175293472221909,53710.0,4.433333333333334,1,39.02,-122.91,61883.0,355.0
2019,Los Angeles,10067476,6.532888665158595,7913036.0,10.742276422764228,13,34.07,-118.23,6827293.0,141521.0
2019,Madera,155604,-0.3565701943100949,112969.0,13.06111111111111,1,36.95,-120.03,106033.0,480.0
2019,Marin,263645,-0.2814739839639709,211180.0,6.9739130434782615,2,38.01,-122.6,200569.0,8498.0
2019,Mendocino,91733,-0.40096510041997246,72377.0,5.666666666666667,2,39.26,-123.27,82115.0,847.0
2019,Merced,277693,-0.2717096207783067,196884.0,12.275,2,37.29,-120.45,186554.0,784.0
2019,Monterey,439477,-0.15925818757575094,324774.0,4.3,3,36.49,-121.5,320258.0,2880.0
2019,Napa,138982,-0.36812367130839435,110769.0,6.35,1,38.28,-122.28,112200.0,2009.0
2019,Nevada,101719,-0.39402411730692843,84528.0,6.253846153846154,2,39.26,-120.82,90006.0,886.0
2019,Orange,3192408,1.7542254477512587,2499655.0,8.25,2,33.8,-117.9,2352220.0,68931.0
2019,Placer,399659,-0.1869345410301059,311334.0,5.95952380952381,5,38.98,-120.97,322815.0,5216.0
2019,Riverside,2394094,1.199340209126518,1797965.0,8.212875536480686,12,33.8,-116.94,1686102.0,19213.0
2019,Sacramento,1562887,0.6215919865705375,1197171.0,7.0607476635514015,5,38.59,-121.34,1076888.0,13923.0
2019,San Bernardino,2169538,1.0432577532950815,1603289.0,9.872519083969465,9,34.23,-117.37,1510228.0,14651.0
2019,San Diego,3302865,1.8310009506270357,2596052.0,9.845600000000001,9,32.96,-117.04,2453257.0,44168.0
2019,San Francisco,872219,0.141528405084465,755342.0,7.288888888888888,1,37.77,-122.4,407385.0,13771.0
2019,San Joaquin,767324,0.06861888939822851,562448.0,7.387692307692308,3,37.84,-121.31,532035.0,4822.0
2019,San Luis Obispo,282935,-0.26806605644037584,233987.0,5.6394366197183095,4,35.2,-120.62,222583.0,3316.0
2019,San Mateo,765726,0.06750816528300274,611049.0,6.7,1,37.48,-122.2,645794.0,22710.0
2019,Santa Barbara,447907,-0.15339873557865885,349367.0,5.2,5,34.62,-120.07,322735.0,4201.0
2019,Santa Clara,1936821,0.8815028196761875,1518468.0,7.071666666666667,3,37.22,-121.77,1390964.0,71344.0
2019,Santa Cruz,272618,-0.2752371081905537,220821.0,6.897142857142858,2,37.02,-122.03,206461.0,4887.0
2019,Shasta,181573,-0.3385198848305594,142353.0,3.757142857142857,2,40.55,-122.15,142345.0,578.0
2019,Solano,450545,-0.1515651371957017,350975.0,8.519444444444444,1,38.1,-122.24,338919.0,4512.0
2019,Sonoma,494708,-0.12086869845933425,399229.0,6.570588235294117,1,38.4,-122.82,401497.0,9131.0
2019,Stanislaus,550947,-0.08177857736034713,403293.0,8.83,2,37.56,-120.91,393560.0,2153.0
2019,Sutter,101531,-0.39415479073224907,75539.0,6.877142857142857,1,39.14,-121.62,73793.0,284.0
2019,Tehama,65030,-0.41952559231538766,49618.0,4.377777777777777,1,40.17,-122.26,49076.0,109.0
2019,Tulare,469228,-0.13857911801875372,326113.0,11.877551020408163,3,36.28,-119.17,311412.0,1166.0
2019,Ventura,847064,0.12404388373371159,656475.0,6.7679245283018865,5,34.31,-118.88,661074.0,11468.0
2019,Yolo,215874,-0.3146782403522373,172483.0,6.955,2,38.57,-121.76,142968.0,2629.0
2020,Alameda,1681337,0.7039231952366771,1334982.0,12.226851851851851,6,37.76,-122.08,1081947.0,46249.0
2020,Alameda,1681337,0.7039231952366771,1334982.0,12.226851851851851,6,37.76,-122.08,1081947.0,46249.0
2020,Butte,216090,-0.31452810492740074,172656.0,15.690566037735849,3,39.59,-121.72,150600.0,982.0
2020,Butte,216090,-0.31452810492740074,172656.0,15.690566037735849,3,39.59,-121.72,150600.0,982.0
2020,Calaveras,45290,-0.4332463019740588,37772.0,12.41764705882353,1,38.2,-120.68,50925.0,276.0
2020,Calaveras,45290,-0.4332463019740588,37772.0,12.41764705882353,1,38.2,-120.68,50925.0,276.0
2020,Colusa,21811,-0.44956588363950656,15857.0,9.311538461538461,2,39.16,-122.04,19002.0,46.0
2020,Colusa,21811,-0.44956588363950656,15857.0,9.311538461538461,2,39.16,-122.04,19002.0,46.0
2020,Contra Costa,1164844,0.34492367681033326,900424.0,13.2025,2,37.94,-122.14,844872.0,26161.0
2020,Contra Costa,1164844,0.34492367681033326,900424.0,13.2025,2,37.94,-122.14,844872.0,26161.0
2020,Del Norte,27702,-0.4454712179556549,21691.0,8.616666666666667,2,41.68,-124.16,19235.0,92.0
2020,Del Norte,27702,-0.4454712179556549,21691.0,8.616666666666667,2,41.68,-124.16,19235.0,92.0
2020,El Dorado,190202,-0.3325221136226226,152352.0,2.618181818181818,2,38.95,-120.04,163473.0,2804.0
2020,El Dorado,190202,-0.3325221136226226,152352.0,2.618181818181818,2,38.95,-120.04,163473.0,2804.0
2020,Fresno,1006557,0.23490290833302438,720695.0,19.937106918238992,8,36.73,-119.83,669380.0,5481.0
2020,Fresno,1006557,0.23490290833302438,720695.0,19.937106918238992,8,36.73,-119.83,669380.0,5481.0
2020,Glenn,28800,-0.44470802954606925,21110.0,14.0,1,39.53,-122.19,24519.0,65.0
2020,Glenn,28800,-0.44470802954606925,21110.0,14.0,1,39.53,-122.19,24519.0,65.0
2020,Humboldt,136547,-0.3698161701948616,110467.0,9.82,1,40.78,-124.18,107979.0,1475.0
2020,Humboldt,136547,-0.3698161701948616,110467.0,9.82,1,40.78,-124.18,107979.0,1475.0
2020,Imperial,180036,-0.33958820958969704,128366.0,10.295918367346939,3,32.72,-115.5,163755.0,288.0
2020,Imperial,180036,-0.33958820958969704,128366.0,10.295918367346939,3,32.72,-115.5,163755.0,288.0
2020,Inyo,18995,-0.4515232047336716,15044.0,6.2987179487179485,3,37.08,-118.19,18481.0,79.0
2020,Inyo,18995,-0.4515232047336716,15044.0,6.2987179487179485,3,37.08,-118.19,18481.0,79.0
2020,Kern,907416,0.16599283354729416,645173.0,14.977884615384616,8,35.27,-118.63,586385.0,3224.0
2020,Kern,907416,0.16599283354729416,645173.0,14.977884615384616,8,35.27,-118.63,586385.0,3224.0
2020,Kings,152249,-0.35890215889494,110990.0,18.190243902439022,2,36.15,-119.58,92193.0,380.0
2020,Kings,152249,-0.35890215889494,110990.0,18.190243902439022,2,36.15,-119.58,92193.0,380.0
2020,Lake,68144,-0.4173611399406611,53834.0,8.833333333333334,1,39.02,-122.91,62729.0,376.0
2020,Lake,68144,-0.4173611399406611,53834.0,8.833333333333334,1,39.02,-122.91,62729.0,376.0
2020,Los Angeles,10029036,6.506170120108984,7852735.0,13.049626865671643,14,34.11,-118.22,6635509.0,156698.0
2020,Los Angeles,10029036,6.506170120108984,7852735.0,13.049626865671643,14,34.11,-118.22,6635509.0,156698.0
2020,Madera,155967,-0.3563178833878002,113232.0,15.34,1,36.95,-120.03,108140.0,574.0
2020,Madera,155967,-0.3563178833878002,113232.0,15.34,1,36.95,-120.03,108140.0,574.0
2020,Marin,262802,-0.2820599291636801,210242.0,10.583333333333334,2,38.01,-122.62,195061.0,9709.0
2020,Marin,262802,-0.2820599291636801,210242.0,10.583333333333334,2,38.01,-122.62,195061.0,9709.0
2020,Mariposa,17156,-0.4528014410590159,14342.0,15.607999999999999,2,37.73,-119.63,18196.0,81.0
2020,Mariposa,17156,-0.4528014410590159,14342.0,15.607999999999999,2,37.73,-119.63,18196.0,81.0
2020,Mendocino,91639,-0.4010304371326328,72120.0,8.386111111111111,2,39.23,-123.25,82479.0,925.0
2020,Mendocino,91639,-0.4010304371326328,72120.0,8.386111111111111,2,39.23,-123.25,82479.0,925.0
2020,Merced,280290,-0.269904520323212,197604.0,14.570833333333333,2,37.29,-120.44,191277.0,968.0
2020,Merced,280290,-0.269904520323212,197604.0,14.570833333333333,2,37.29,-120.44,191277.0,968.0
2020,Mono,13205,-0.45554766820498394,10472.0,27.083098591549298,3,37.77,-119.02,11792.0,67.0
2020,Mono,13205,-0.45554766820498394,10472.0,27.083098591549298,3,37.77,-119.02,11792.0,67.0
2020,Monterey,439590,-0.15917964450627628,324417.0,6.838596491228071,3,36.49,-121.53,320016.0,3434.0
2020,Monterey,439590,-0.15917964450627628,324417.0,6.838596491228071,3,36.49,-121.53,320016.0,3434.0
2020,Napa,138304,-0.3685949297252423,109813.0,8.882352941176471,1,38.28,-122.28,109910.0,2368.0
2020,Napa,138304,-0.3685949297252423,109813.0,8.882352941176471,1,38.28,-122.28,109910.0,2368.0
2020,Nevada,102259,-0.3936487787448371,84773.0,14.141176470588235,2,39.27,-120.72,89113.0,1115.0
2020,Nevada,102259,-0.3936487787448371,84773.0,14.141176470588235,2,39.27,-120.72,89113.0,1115.0
2020,Orange,3188326,1.751388166250413,2486894.0,9.648333333333333,2,33.75,-117.83,2303310.0,78256.0
2020,Orange,3188326,1.751388166250413,2486894.0,9.648333333333333,2,33.75,-117.83,2303310.0,78256.0
2020,Placer,403822,-0.18404095874494641,314174.0,12.383870967741936,5,38.96,-120.96,321560.0,6405.0
2020,Placer,403822,-0.18404095874494641,314174.0,12.383870967741936,5,38.96,-120.96,321560.0,6405.0
2020,Plumas,19780,-0.45097757367581665,16457.0,19.331666666666667,3,40.0,-120.89,20630.0,52.0
2020,Plumas,19780,-0.45097757367581665,16457.0,19.331666666666667,3,40.0,-120.89,20630.0,52.0
2020,Riverside,2412908,1.2124172826583437,1804855.0,10.13828125,12,33.8,-116.94,1704293.0,23091.0
2020,Riverside,2412908,1.2124172826583437,1804855.0,10.13828125,12,33.8,-116.94,1704293.0,23091.0
2020,Sacramento,1580826,0.634060872617493,1206170.0,11.253488372093022,4,38.58,-121.38,1076112.0,16072.0
2020,Sacramento,1580826,0.634060872617493,1206170.0,11.253488372093022,4,38.58,-121.38,1076112.0,16072.0
2020,San Benito,63931,-0.4202894757963846,47501.0,8.779166666666667,2,36.71,-121.29,51849.0,721.0
2020,San Benito,63931,-0.4202894757963846,47501.0,8.779166666666667,2,36.71,-121.29,51849.0,721.0
2020,San Bernardino,2179505,1.0501855300513114,1604116.0,11.351127819548873,9,34.2,-117.36,1523639.0,17465.0
2020,San Bernardino,2179505,1.0501855300513114,1604116.0,11.351127819548873,9,34.2,-117.36,1523639.0,17465.0
2020,San Diego,3297350,1.8271676317938252,2585122.0,12.316438356164383,9,32.98,-117.06,2425831.0,51800.0
2020,San Diego,3297350,1.8271676317938252,2585122.0,12.316438356164383,9,32.98,-117.06,2425831.0,51800.0
2020,San Francisco,873444,0.14237986756328325,756403.0,10.616666666666667,1,37.77,-122.4,393475.0,16242.0
2020,San Francisco,873444,0.14237986756328325,756403.0,10.616666666666667,1,37.77,-122.4,393475.0,16242.0
2020,San Joaquin,776794,0.07520121566305199,566283.0,18.172463768115943,3,37.85,-121.29,540500.0,5946.0
2020,San Joaquin,776794,0.07520121566305199,566283.0,18.172463768115943,3,37.85,-121.29,540500.0,5946.0
2020,San Luis Obispo,282484,-0.26837953364686323,232484.0,9.708450704225351,4,35.21,-120.62,220063.0,3965.0
2020,San Luis Obispo,282484,-0.26837953364686323,232484.0,9.708450704225351,4,35.21,-120.62,220063.0,3965.0
2020,San Mateo,765009,0.06700979908111485,608182.0,6.699999999999999,1,37.48,-122.2,582705.0,25046.0
2020,San Mateo,765009,0.06700979908111485,608182.0,6.699999999999999,1,37.48,-122.2,582705.0,25046.0
2020,Santa Barbara,448408,-0.15305050480160748,348413.0,8.381818181818181,5,34.64,-120.11,320797.0,5121.0
2020,Santa Barbara,448408,-0.15305050480160748,348413.0,8.381818181818181,5,34.64,-120.11,320797.0,5121.0
2020,Santa Clara,1936352,0.8811768311842971,1512291.0,10.313333333333333,3,37.2,-121.75,1336130.0,74125.0
2020,Santa Clara,1936352,0.8811768311842971,1512291.0,10.313333333333333,3,37.2,-121.75,1336130.0,74125.0
2020,Santa Cruz,271259,-0.2761817102384835,219449.0,8.808333333333334,2,37.02,-122.03,202034.0,5438.0
2020,Santa Cruz,271259,-0.2761817102384835,219449.0,8.808333333333334,2,37.02,-122.03,202034.0,5438.0
2020,Shasta,181926,-0.3382745246223775,142630.0,10.462499999999999,2,40.54,-121.88,142748.0,734.0
2020,Shasta,181926,-0.3382745246223775,142630.0,10.462499999999999,2,40.54,-121.88,142748.0,734.0
2020,Siskiyou,44111,-0.4340657911679581,35201.0,8.876190476190477,2,41.72,-122.47,41788.0,98.0
2020,Siskiyou,44111,-0.4340657911679581,35201.0,8.876190476190477,2,41.72,-122.47,41788.0,98.0
2020,Solano,452957,-0.14988862495169383,352401.0,9.522222222222222,1,38.1,-122.24,338325.0,5151.0
2020,Solano,452957,-0.14988862495169383,352401.0,9.522222222222222,1,38.1,-122.24,338325.0,5151.0
2020,Sonoma,490008,-0.12413553409235119,393966.0,10.516666666666667,1,38.4,-122.82,397692.0,9877.0
2020,Sonoma,490008,-0.12413553409235119,393966.0,10.516666666666667,1,38.4,-122.82,397692.0,9877.0
2020,Stanislaus,552488,-0.08070747231556435,402764.0,10.984210526315788,2,37.55,-120.9,399746.0,2610.0
2020,Stanislaus,552488,-0.08070747231556435,402764.0,10.984210526315788,2,37.55,-120.9,399746.0,2610.0
2020,Sutter,100058,-0.3951786309210648,74143.0,20.400000000000002,1,39.14,-121.62,73601.0,364.0
2020,Sutter,100058,-0.3951786309210648,74143.0,20.400000000000002,1,39.14,-121.62,73601.0,364.0
2020,Tehama,65674,-0.41907796632652317,49978.0,7.48888888888889,1,40.17,-122.26,48969.0,143.0
2020,Tehama,65674,-0.41907796632652317,49978.0,7.48888888888889,1,40.17,-122.26,48969.0,143.0
2020,Trinity,16070,-0.4535562886116662,13306.0,9.081818181818182,2,40.75,-122.89,11943.0,47.0
2020,Trinity,16070,-0.4535562886116662,13306.0,9.081818181818182,2,40.75,-122.89,11943.0,47.0
2020,Tulare,472371,-0.13639450857310007,326881.0,21.06530612244898,3,36.28,-119.15,318816.0,1393.0
2020,Tulare,472371,-0.13639450857310007,326881.0,21.06530612244898,3,36.28,-119.15,318816.0,1393.0
2020,Ventura,844339,0.12214981413797305,650985.0,7.917592592592593,5,34.3,-118.88,655209.0,13166.0
2020,Ventura,844339,0.12214981413797305,650985.0,7.917592592592593,5,34.3,-118.88,655209.0,13166.0
2020,Yolo,216306,-0.31437796950256425,170882.0,18.07,2,38.55,-121.77,140577.0,2979.0
2020,Yolo,216306,-0.31437796950256425,170882.0,18.07,2,38.55,-121.77,140577.0,2979.0
2022,Alameda,1643683,0.6777509763163325,1314946.0,8.062222222222223,5,37.74,-122.06,1057501.0,72557.0
2022,Butte,206184,-0.3214134823275424,164741.0,6.026785714285714,3,39.64,-121.69,151828.0,1732.0
