Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Data Year
2014-06-05,AQS,60010007,3,8.0,ug/m3 LC,44,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-03-23,AQS,60010012,3,11.1,ug/m3 LC,55,Laney College,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,2014
2014-10-31,AQS,60010009,3,6.4,ug/m3 LC,36,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-12-14,AQS,60010012,3,7.9,ug/m3 LC,44,Laney College,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,2014
2014-11-17,AQS,60010009,3,9.1,ug/m3 LC,51,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-07-10,AQS,60010011,5,1.9,ug/m3 LC,11,Oakland West,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,810,Met One SASS/SuperSASS Teflon,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-10-05,AQS,60010011,3,9.0,ug/m3 LC,50,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-02-01,AQS,60010012,3,5.1,ug/m3 LC,28,Laney College,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,2014
2014-07-18,AQS,60010009,3,2.7,ug/m3 LC,15,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-02-15,AQS,60010011,3,5.4,ug/m3 LC,30,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-03-23,AQS,60010007,3,9.5,ug/m3 LC,52,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-05-22,AQS,60010011,3,8.4,ug/m3 LC,47,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-11-12,AQS,60010007,3,7.1,ug/m3 LC,39,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-01-16,AQS,60010009,3,10.7,ug/m3 LC,54,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-10-17,AQS,60010007,3,5.5,ug/m3 LC,31,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-11-27,AQS,60010011,3,26.1,ug/m3 LC,83,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-03-07,AQS,60010007,3,4.0,ug/m3 LC,22,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-01-23,AQS,60010009,3,24.6,ug/m3 LC,80,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-01-25,AQS,60010009,3,17.6,ug/m3 LC,67,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-09-16,AQS,60010007,3,7.6,ug/m3 LC,42,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-05-04,AQS,60010009,3,2.3,ug/m3 LC,13,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-01-12,AQS,60010009,3,7.7,ug/m3 LC,43,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-10-09,AQS,60010009,3,7.5,ug/m3 LC,42,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-04-08,AQS,60010011,3,7.7,ug/m3 LC,43,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-05-29,AQS,60010011,3,15.5,ug/m3 LC,63,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-12-12,AQS,60010009,3,5.5,ug/m3 LC,31,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-04-16,AQS,60010011,3,17.7,ug/m3 LC,67,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-03-05,AQS,60010007,3,4.0,ug/m3 LC,22,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-03-26,AQS,60010007,3,3.8,ug/m3 LC,21,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-10-29,AQS,60010011,3,11.5,ug/m3 LC,55,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-01-09,AQS,60010009,3,7.2,ug/m3 LC,40,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-02-10,AQS,60010007,5,3.2,ug/m3 LC,18,Livermore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,810,Met One SASS/SuperSASS Teflon,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-06-22,AQS,60010012,3,11.6,ug/m3 LC,56,Laney College,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,2014
2014-08-12,AQS,60010011,3,5.0,ug/m3 LC,28,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-02-22,AQS,60010011,5,9.3,ug/m3 LC,51,Oakland West,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,810,Met One SASS/SuperSASS Teflon,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-03-25,AQS,60010011,3,7.9,ug/m3 LC,44,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-05-19,AQS,60010007,3,0.8,ug/m3 LC,4,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-01-11,AQS,60010011,3,10.8,ug/m3 LC,54,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-06-27,AQS,60010009,3,3.6,ug/m3 LC,20,Oakland,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935,2014
2014-05-11,AQS,60010007,5,2.1,ug/m3 LC,12,Livermore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,810,Met One SASS/SuperSASS Teflon,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-06-22,AQS,60010011,3,12.7,ug/m3 LC,58,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-12-09,AQS,60010011,3,13.6,ug/m3 LC,59,Oakland West,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347,2014
2014-04-01,AQS,60010007,3,3.0,ug/m3 LC,17,Livermore,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,41860.0,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217,2014
2014-04-14,AQS,60031001,1,6.5,ug/m3 LC,36,,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,793,OTHER 24HR FILTER BASED SAMPLER,,,6,California,3,Alpine,38.796194,-119.751861,2014
2014-10-08,AQS,60031001,1,2.3,ug/m3 LC,13,,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,793,OTHER 24HR FILTER BASED SAMPLER,,,6,California,3,Alpine,38.796194,-119.751861,2014
2014-07-25,AQS,60070008,4,2.3,ug/m3 LC,13,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-09-02,AQS,60072002,3,9.8,ug/m3 LC,52,Paradise - Theater,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.77919,-121.59135,2014
2014-06-12,AQS,60074001,3,7.1,ug/m3 LC,39,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-10-25,AQS,60072002,3,4.1,ug/m3 LC,23,Paradise - Theater,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.77919,-121.59135,2014
2014-11-12,AQS,60070008,1,12.5,ug/m3 LC,57,Chico-East Avenue,1,100.0,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-05-08,AQS,60072002,3,4.1,ug/m3 LC,23,Paradise - Theater,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.77919,-121.59135,2014
2014-04-03,AQS,60070008,4,7.2,ug/m3 LC,40,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-06-22,AQS,60070008,5,7.9,ug/m3 LC,44,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,810,Met One SASS/SuperSASS Teflon,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-09-28,AQS,60074001,3,10.8,ug/m3 LC,54,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-03-08,AQS,60070008,1,5.3,ug/m3 LC,29,Chico-East Avenue,1,100.0,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-12-01,AQS,60074001,3,5.2,ug/m3 LC,29,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-12-25,AQS,60070008,1,6.3,ug/m3 LC,35,Chico-East Avenue,1,100.0,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-03-13,AQS,60070008,3,2.1,ug/m3 LC,12,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-11-09,AQS,60074001,3,16.7,ug/m3 LC,65,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-09-07,AQS,60074001,3,14.2,ug/m3 LC,61,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-03-10,AQS,60074001,3,1.9,ug/m3 LC,11,"TRAFFIC, RURAL PAVED ROAD",1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.327563,-121.668811,2014
2014-01-02,AQS,60070008,3,24.7,ug/m3 LC,80,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-03-04,AQS,60070008,3,1.2,ug/m3 LC,7,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-09-07,AQS,60070008,1,9.8,ug/m3 LC,52,Chico-East Avenue,1,100.0,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-06-02,AQS,60070008,3,9.2,ug/m3 LC,51,Chico-East Avenue,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
2014-05-09,AQS,60070008,1,2.7,ug/m3 LC,15,Chico-East Avenue,1,100.0,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17020.0,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,2014
