"Label (Grouping)","California!!Total!!Estimate","California!!Total!!Margin of Error","California!!Male!!Estimate","California!!Male!!Margin of Error","California!!Female!!Estimate","California!!Female!!Margin of Error","Alameda County, California!!Total!!Estimate","Alameda County, California!!Total!!Margin of Error","Alameda County, California!!Male!!Estimate","Alameda County, California!!Male!!Margin of Error","Alameda County, California!!Female!!Estimate","Alameda County, California!!Female!!Margin of Error","Butte County, California!!Total!!Estimate","Butte County, California!!Total!!Margin of Error","Butte County, California!!Male!!Estimate","Butte County, California!!Male!!Margin of Error","Butte County, California!!Female!!Estimate","Butte County, California!!Female!!Margin of Error","Contra Costa County, California!!Total!!Estimate","Contra Costa County, California!!Total!!Margin of Error","Contra Costa County, California!!Male!!Estimate","Contra Costa County, California!!Male!!Margin of Error","Contra Costa County, California!!Female!!Estimate","Contra Costa County, California!!Female!!Margin of Error","El Dorado County, California!!Total!!Estimate","El Dorado County, California!!Total!!Margin of Error","El Dorado County, California!!Male!!Estimate","El Dorado County, California!!Male!!Margin of Error","El Dorado County, California!!Female!!Estimate","El Dorado County, California!!Female!!Margin of Error","Fresno County, California!!Total!!Estimate","Fresno County, California!!Total!!Margin of Error","Fresno County, California!!Male!!Estimate","Fresno County, California!!Male!!Margin of Error","Fresno County, California!!Female!!Estimate","Fresno County, California!!Female!!Margin of Error","Humboldt County, California!!Total!!Estimate","Humboldt County, California!!Total!!Margin of Error","Humboldt County, California!!Male!!Estimate","Humboldt County, California!!Male!!Margin of Error","Humboldt County, California!!Female!!Estimate","Humboldt County, California!!Female!!Margin of Error","Imperial County, California!!Total!!Estimate","Imperial County, California!!Total!!Margin of Error","Imperial County, California!!Male!!Estimate","Imperial County, California!!Male!!Margin of Error","Imperial County, California!!Female!!Estimate","Imperial County, California!!Female!!Margin of Error","Kern County, California!!Total!!Estimate","Kern County, California!!Total!!Margin of Error","Kern County, California!!Male!!Estimate","Kern County, California!!Male!!Margin of Error","Kern County, California!!Female!!Estimate","Kern County, California!!Female!!Margin of Error","Kings County, California!!Total!!Estimate","Kings County, California!!Total!!Margin of Error","Kings County, California!!Male!!Estimate","Kings County, California!!Male!!Margin of Error","Kings County, California!!Female!!Estimate","Kings County, California!!Female!!Margin of Error","Lake County, California!!Total!!Estimate","Lake County, California!!Total!!Margin of Error","Lake County, California!!Male!!Estimate","Lake County, California!!Male!!Margin of Error","Lake County, California!!Female!!Estimate","Lake County, California!!Female!!Margin of Error","Los Angeles County, California!!Total!!Estimate","Los Angeles County, California!!Total!!Margin of Error","Los Angeles County, California!!Male!!Estimate","Los Angeles County, California!!Male!!Margin of Error","Los Angeles County, California!!Female!!Estimate","Los Angeles County, California!!Female!!Margin of Error","Madera County, California!!Total!!Estimate","Madera County, California!!Total!!Margin of Error","Madera County, California!!Male!!Estimate","Madera County, California!!Male!!Margin of Error","Madera County, California!!Female!!Estimate","Madera County, California!!Female!!Margin of Error","Marin County, California!!Total!!Estimate","Marin County, California!!Total!!Margin of Error","Marin County, California!!Male!!Estimate","Marin County, California!!Male!!Margin of Error","Marin County, California!!Female!!Estimate","Marin County, California!!Female!!Margin of Error","Mendocino County, California!!Total!!Estimate","Mendocino County, California!!Total!!Margin of Error","Mendocino County, California!!Male!!Estimate","Mendocino County, California!!Male!!Margin of Error","Mendocino County, California!!Female!!Estimate","Mendocino County, California!!Female!!Margin of Error","Merced County, California!!Total!!Estimate","Merced County, California!!Total!!Margin of Error","Merced County, California!!Male!!Estimate","Merced County, California!!Male!!Margin of Error","Merced County, California!!Female!!Estimate","Merced County, California!!Female!!Margin of Error","Monterey County, California!!Total!!Estimate","Monterey County, California!!Total!!Margin of Error","Monterey County, California!!Male!!Estimate","Monterey County, California!!Male!!Margin of Error","Monterey County, California!!Female!!Estimate","Monterey County, California!!Female!!Margin of Error","Napa County, California!!Total!!Estimate","Napa County, California!!Total!!Margin of Error","Napa County, California!!Male!!Estimate","Napa County, California!!Male!!Margin of Error","Napa County, California!!Female!!Estimate","Napa County, California!!Female!!Margin of Error","Nevada County, California!!Total!!Estimate","Nevada County, California!!Total!!Margin of Error","Nevada County, California!!Male!!Estimate","Nevada County, California!!Male!!Margin of Error","Nevada County, California!!Female!!Estimate","Nevada County, California!!Female!!Margin of Error","Orange County, California!!Total!!Estimate","Orange County, California!!Total!!Margin of Error","Orange County, California!!Male!!Estimate","Orange County, California!!Male!!Margin of Error","Orange County, California!!Female!!Estimate","Orange County, California!!Female!!Margin of Error","Placer County, California!!Total!!Estimate","Placer County, California!!Total!!Margin of Error","Placer County, California!!Male!!Estimate","Placer County, California!!Male!!Margin of Error","Placer County, California!!Female!!Estimate","Placer County, California!!Female!!Margin of Error","Riverside County, California!!Total!!Estimate","Riverside County, California!!Total!!Margin of Error","Riverside County, California!!Male!!Estimate","Riverside County, California!!Male!!Margin of Error","Riverside County, California!!Female!!Estimate","Riverside County, California!!Female!!Margin of Error","Sacramento County, California!!Total!!Estimate","Sacramento County, California!!Total!!Margin of Error","Sacramento County, California!!Male!!Estimate","Sacramento County, California!!Male!!Margin of Error","Sacramento County, California!!Female!!Estimate","Sacramento County, California!!Female!!Margin of Error","San Bernardino County, California!!Total!!Estimate","San Bernardino County, California!!Total!!Margin of Error","San Bernardino County, California!!Male!!Estimate","San Bernardino County, California!!Male!!Margin of Error","San Bernardino County, California!!Female!!Estimate","San Bernardino County, California!!Female!!Margin of Error","San Diego County, California!!Total!!Estimate","San Diego County, California!!Total!!Margin of Error","San Diego County, California!!Male!!Estimate","San Diego County, California!!Male!!Margin of Error","San Diego County, California!!Female!!Estimate","San Diego County, California!!Female!!Margin of Error","San Francisco County, California!!Total!!Estimate","San Francisco County, California!!Total!!Margin of Error","San Francisco County, California!!Male!!Estimate","San Francisco County, California!!Male!!Margin of Error","San Francisco County, California!!Female!!Estimate","San Francisco County, California!!Female!!Margin of Error","San Joaquin County, California!!Total!!Estimate","San Joaquin County, California!!Total!!Margin of Error","San Joaquin County, California!!Male!!Estimate","San Joaquin County, California!!Male!!Margin of Error","San Joaquin County, California!!Female!!Estimate","San Joaquin County, California!!Female!!Margin of Error","San Luis Obispo County, California!!Total!!Estimate","San Luis Obispo County, California!!Total!!Margin of Error","San Luis Obispo County, California!!Male!!Estimate","San Luis Obispo County, California!!Male!!Margin of Error","San Luis Obispo County, California!!Female!!Estimate","San Luis Obispo County, California!!Female!!Margin of Error","San Mateo County, California!!Total!!Estimate","San Mateo County, California!!Total!!Margin of Error","San Mateo County, California!!Male!!Estimate","San Mateo County, California!!Male!!Margin of Error","San Mateo County, California!!Female!!Estimate","San Mateo County, California!!Female!!Margin of Error","Santa Barbara County, California!!Total!!Estimate","Santa Barbara County, California!!Total!!Margin of Error","Santa Barbara County, California!!Male!!Estimate","Santa Barbara County, California!!Male!!Margin of Error","Santa Barbara County, California!!Female!!Estimate","Santa Barbara County, California!!Female!!Margin of Error","Santa Clara County, California!!Total!!Estimate","Santa Clara County, California!!Total!!Margin of Error","Santa Clara County, California!!Male!!Estimate","Santa Clara County, California!!Male!!Margin of Error","Santa Clara County, California!!Female!!Estimate","Santa Clara County, California!!Female!!Margin of Error","Santa Cruz County, California!!Total!!Estimate","Santa Cruz County, California!!Total!!Margin of Error","Santa Cruz County, California!!Male!!Estimate","Santa Cruz County, California!!Male!!Margin of Error","Santa Cruz County, California!!Female!!Estimate","Santa Cruz County, California!!Female!!Margin of Error","Shasta County, California!!Total!!Estimate","Shasta County, California!!Total!!Margin of Error","Shasta County, California!!Male!!Estimate","Shasta County, California!!Male!!Margin of Error","Shasta County, California!!Female!!Estimate","Shasta County, California!!Female!!Margin of Error","Solano County, California!!Total!!Estimate","Solano County, California!!Total!!Margin of Error","Solano County, California!!Male!!Estimate","Solano County, California!!Male!!Margin of Error","Solano County, California!!Female!!Estimate","Solano County, California!!Female!!Margin of Error","Sonoma County, California!!Total!!Estimate","Sonoma County, California!!Total!!Margin of Error","Sonoma County, California!!Male!!Estimate","Sonoma County, California!!Male!!Margin of Error","Sonoma County, California!!Female!!Estimate","Sonoma County, California!!Female!!Margin of Error","Stanislaus County, California!!Total!!Estimate","Stanislaus County, California!!Total!!Margin of Error","Stanislaus County, California!!Male!!Estimate","Stanislaus County, California!!Male!!Margin of Error","Stanislaus County, California!!Female!!Estimate","Stanislaus County, California!!Female!!Margin of Error","Sutter County, California!!Total!!Estimate","Sutter County, California!!Total!!Margin of Error","Sutter County, California!!Male!!Estimate","Sutter County, California!!Male!!Margin of Error","Sutter County, California!!Female!!Estimate","Sutter County, California!!Female!!Margin of Error","Tulare County, California!!Total!!Estimate","Tulare County, California!!Total!!Margin of Error","Tulare County, California!!Male!!Estimate","Tulare County, California!!Male!!Margin of Error","Tulare County, California!!Female!!Estimate","Tulare County, California!!Female!!Margin of Error","Ventura County, California!!Total!!Estimate","Ventura County, California!!Total!!Margin of Error","Ventura County, California!!Male!!Estimate","Ventura County, California!!Male!!Margin of Error","Ventura County, California!!Female!!Estimate","Ventura County, California!!Female!!Margin of Error","Yolo County, California!!Total!!Estimate","Yolo County, California!!Total!!Margin of Error","Yolo County, California!!Male!!Estimate","Yolo County, California!!Male!!Margin of Error","Yolo County, California!!Female!!Estimate","Yolo County, California!!Female!!Margin of Error","Yuba County, California!!Total!!Estimate","Yuba County, California!!Total!!Margin of Error","Yuba County, California!!Male!!Estimate","Yuba County, California!!Male!!Margin of Error","Yuba County, California!!Female!!Estimate","Yuba County, California!!Female!!Margin of Error"
"Total population","38,041,430","*****","18,917,773","±4,374","19,123,657","±4,374","1,554,720","*****","762,552","±267","792,168","±267","221,539","*****","110,594","±741","110,945","±741","1,079,597","*****","527,504","±677","552,093","±677","180,561","*****","90,551","±636","90,010","±636","947,895","*****","473,298","±304","474,597","±304","134,827","*****","67,616","±763","67,211","±763","176,948","*****","91,945","±834","85,003","±834","856,158","*****","439,678","±665","416,480","±665","151,364","*****","84,124","±587","67,240","±587","63,983","*****","33,034","±642","30,949","±642","9,962,789","*****","4,913,397","±665","5,049,392","±665","152,218","*****","73,122","±644","79,096","±644","256,069","*****","124,352","±1,005","131,717","±1,005","87,428","*****","43,667","±746","43,761","±746","262,305","*****","132,891","±642","129,414","±642","426,762","*****","219,690","±413","207,072","±413","139,045","*****","68,873","±648","70,172","±648","98,292","*****","49,110","±733","49,182","±733","3,090,132","*****","1,527,886","±651","1,562,246","±651","361,682","*****","177,580","±638","184,102","±638","2,268,783","*****","1,129,796","±255","1,138,987","±255","1,450,121","*****","709,996","±430","740,125","±430","2,081,313","*****","1,035,344","±553","1,045,969","±553","3,177,063","*****","1,596,686","±373","1,580,377","±373","825,863","*****","419,784","±932","406,079","±932","702,612","*****","348,986","±203","353,626","±203","274,804","*****","138,972","±1,095","135,832","±1,095","739,311","*****","364,079","±858","375,232","±858","431,249","*****","216,658","±525","214,591","±525","1,837,504","*****","923,803","±371","913,701","±371","266,776","*****","132,544","±771","134,232","±771","178,586","*****","88,736","±947","89,850","±947","420,757","*****","209,423","±604","211,334","±604","491,829","*****","241,524","±781","250,305","±781","521,726","*****","257,193","±851","264,533","±851","95,022","*****","47,191","±642","47,831","±642","451,977","*****","227,060","±639","224,917","±639","835,981","*****","415,367","±490","420,614","±490","204,118","*****","100,050","±1,024","104,068","±1,024","72,926","*****","36,405","±767","36,521","±767"
"AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Under 5 years","6.7%","±0.1","6.9%","±0.1","6.5%","±0.1","6.3%","*****","6.6%","±0.1","6.1%","±0.1","5.3%","±0.2","5.7%","±0.5","5.0%","±0.3","6.1%","±0.1","6.4%","±0.1","5.9%","±0.1","4.5%","±0.2","4.7%","±0.3","4.3%","±0.2","8.4%","±0.1","8.5%","±0.1","8.2%","±0.1","5.4%","±0.1","6.0%","±0.7","4.8%","±0.7","8.1%","±0.2","7.8%","±0.3","8.4%","±0.4","8.6%","±0.1","8.6%","±0.1","8.7%","±0.1","8.0%","±0.4","7.3%","±0.5","8.8%","±0.5","5.4%","±0.2","5.8%","±1.2","5.0%","±1.3","6.5%","*****","6.7%","±0.1","6.3%","±0.1","7.9%","±0.3","8.3%","±0.5","7.6%","±0.4","5.3%","±0.2","5.6%","±0.4","5.1%","±0.4","5.8%","±0.1","5.6%","±0.2","5.9%","±0.2","8.3%","±0.1","8.6%","±0.1","8.0%","±0.1","7.9%","±0.1","7.9%","±0.1","8.0%","±0.1","5.7%","±0.3","5.6%","±0.4","5.8%","±0.5","4.4%","±0.5","4.9%","±1.1","3.8%","±0.6","6.3%","±0.1","6.5%","±0.1","6.1%","±0.1","5.6%","±0.1","6.0%","±0.3","5.2%","±0.3","7.2%","*****","7.3%","±0.1","7.0%","±0.1","6.9%","*****","7.2%","±0.1","6.6%","±0.1","7.6%","*****","7.8%","±0.1","7.4%","±0.1","6.6%","*****","6.7%","±0.1","6.4%","±0.1","4.5%","±0.1","4.6%","±0.1","4.4%","±0.1","7.7%","±0.1","7.9%","±0.1","7.6%","±0.1","4.8%","±0.1","4.7%","±0.2","4.8%","±0.3","6.2%","±0.1","6.6%","±0.2","5.9%","±0.2","6.5%","±0.1","6.5%","±0.2","6.5%","±0.2","6.7%","±0.1","6.9%","±0.1","6.6%","±0.1","5.6%","±0.2","5.9%","±0.3","5.4%","±0.2","5.5%","±0.4","6.1%","±0.9","5.0%","±0.5","6.3%","±0.1","6.5%","±0.1","6.1%","±0.1","5.6%","±0.1","5.8%","±0.1","5.4%","±0.1","7.6%","±0.2","7.7%","±0.1","7.4%","±0.3","7.2%","±0.3","7.1%","±0.7","7.3%","±0.9","9.1%","±0.1","9.3%","±0.1","8.8%","±0.1","6.6%","±0.1","6.7%","±0.1","6.4%","±0.1","5.7%","±0.1","5.7%","±0.4","5.6%","±0.4","8.5%","±0.5","7.8%","±0.6","9.3%","±0.9"
"    5 to 9 years","6.7%","±0.1","6.9%","±0.1","6.5%","±0.1","6.1%","±0.2","6.4%","±0.3","5.7%","±0.3","4.9%","±0.6","4.8%","±0.8","5.1%","±0.8","7.0%","±0.3","7.1%","±0.4","6.8%","±0.4","6.3%","±0.6","6.5%","±0.8","6.1%","±1.0","8.4%","±0.3","8.4%","±0.4","8.4%","±0.4","5.8%","±0.6","6.0%","±0.9","5.6%","±1.1","8.6%","±0.9","7.9%","±1.4","9.4%","±1.1","8.3%","±0.3","8.3%","±0.5","8.3%","±0.5","8.4%","±0.9","8.1%","±0.9","8.7%","±1.4","5.0%","±1.2","5.3%","±1.7","4.7%","±1.4","6.3%","±0.1","6.6%","±0.1","6.0%","±0.1","8.4%","±1.1","8.8%","±1.9","8.1%","±1.2","5.8%","±0.6","6.4%","±0.8","5.2%","±0.7","6.0%","±1.0","5.2%","±1.4","6.8%","±1.3","8.4%","±0.6","8.3%","±0.9","8.5%","±1.1","7.8%","±0.4","7.7%","±0.7","7.9%","±0.6","6.4%","±0.9","6.2%","±1.0","6.5%","±1.2","4.1%","±0.9","4.4%","±1.2","3.7%","±1.5","6.5%","±0.2","6.8%","±0.3","6.1%","±0.3","6.2%","±0.5","6.8%","±0.8","5.7%","±0.6","7.5%","±0.2","7.5%","±0.3","7.4%","±0.3","7.0%","±0.2","7.6%","±0.3","6.3%","±0.3","7.7%","±0.2","7.7%","±0.4","7.6%","±0.4","6.3%","±0.2","6.4%","±0.2","6.1%","±0.3","3.7%","±0.2","3.5%","±0.3","3.8%","±0.3","8.0%","±0.5","8.2%","±0.7","7.9%","±0.5","5.1%","±0.6","5.9%","±1.0","4.3%","±0.9","6.4%","±0.3","6.8%","±0.5","6.1%","±0.4","6.3%","±0.4","6.6%","±0.6","6.0%","±0.6","7.0%","±0.2","7.1%","±0.3","6.8%","±0.2","5.3%","±0.5","5.1%","±0.8","5.5%","±0.8","5.5%","±0.6","5.8%","±0.8","5.2%","±0.7","6.2%","±0.5","5.7%","±0.7","6.8%","±0.7","6.0%","±0.5","6.3%","±0.7","5.7%","±0.6","7.2%","±0.5","7.0%","±0.7","7.3%","±0.6","8.7%","±0.8","7.5%","±1.1","9.8%","±1.1","9.2%","±0.4","9.4%","±0.7","9.0%","±0.7","7.1%","±0.3","7.0%","±0.4","7.2%","±0.5","5.8%","±0.6","6.5%","±1.0","5.1%","±0.7","9.2%","±1.3","10.4%","±1.8","8.0%","±2.0"
"    10 to 14 years","6.7%","±0.1","6.9%","±0.1","6.5%","±0.1","6.1%","±0.2","6.2%","±0.3","5.9%","±0.3","6.3%","±0.6","7.1%","±0.9","5.6%","±0.9","6.7%","±0.3","7.2%","±0.4","6.2%","±0.4","6.4%","±0.6","6.7%","±0.8","6.1%","±0.9","7.7%","±0.3","8.2%","±0.4","7.2%","±0.4","5.2%","±0.7","5.3%","±0.9","5.1%","±1.1","6.8%","±0.9","7.5%","±1.3","6.0%","±1.1","8.0%","±0.3","7.9%","±0.5","8.2%","±0.5","6.7%","±0.9","5.6%","±0.9","8.1%","±1.5","6.3%","±1.2","6.2%","±1.9","6.3%","±1.1","6.6%","±0.1","6.8%","±0.1","6.4%","±0.1","7.5%","±1.0","8.6%","±1.8","6.4%","±1.2","6.1%","±0.6","6.1%","±0.8","6.1%","±0.6","6.4%","±1.0","7.3%","±1.4","5.6%","±1.4","8.9%","±0.7","9.3%","±0.9","8.4%","±1.1","6.8%","±0.4","7.0%","±0.7","6.5%","±0.6","6.4%","±0.8","6.9%","±1.1","5.9%","±1.2","5.5%","±1.1","5.6%","±1.5","5.4%","±1.6","6.7%","±0.2","6.8%","±0.3","6.7%","±0.3","7.4%","±0.5","7.6%","±0.8","7.3%","±0.6","7.8%","±0.2","8.1%","±0.3","7.5%","±0.3","6.8%","±0.2","6.8%","±0.3","6.8%","±0.3","7.8%","±0.2","8.2%","±0.4","7.5%","±0.4","6.1%","±0.2","6.2%","±0.2","6.1%","±0.3","3.2%","±0.2","3.3%","±0.3","3.1%","±0.3","8.1%","±0.4","8.5%","±0.7","7.7%","±0.5","5.6%","±0.7","4.7%","±0.9","6.5%","±0.8","5.7%","±0.3","5.8%","±0.6","5.6%","±0.4","6.0%","±0.4","6.0%","±0.6","6.0%","±0.6","6.2%","±0.2","6.3%","±0.3","6.1%","±0.2","6.3%","±0.6","6.9%","±0.8","5.6%","±0.8","6.3%","±0.6","6.7%","±1.0","5.8%","±0.7","6.9%","±0.5","7.6%","±0.7","6.1%","±0.7","6.0%","±0.4","6.1%","±0.6","5.9%","±0.5","8.4%","±0.5","9.2%","±0.8","7.6%","±0.6","6.5%","±0.9","8.3%","±1.3","4.7%","±1.2","8.6%","±0.4","8.8%","±0.7","8.4%","±0.7","6.8%","±0.3","7.2%","±0.4","6.4%","±0.5","6.1%","±0.7","5.8%","±1.1","6.4%","±0.9","6.4%","±1.4","5.4%","±1.7","7.5%","±1.9"
"    15 to 19 years","7.1%","±0.1","7.4%","±0.1","6.9%","±0.1","6.2%","±0.1","6.5%","±0.1","5.9%","±0.1","7.6%","±0.4","7.8%","±0.6","7.3%","±0.4","6.8%","±0.1","7.2%","±0.1","6.4%","±0.1","6.8%","±0.5","7.3%","±0.8","6.3%","±0.7","7.9%","±0.1","8.1%","±0.1","7.7%","±0.1","6.6%","±0.5","6.4%","±0.9","6.7%","±0.6","8.2%","±0.3","8.6%","±0.6","7.8%","±0.3","8.0%","±0.1","8.2%","±0.3","7.9%","±0.2","7.0%","±0.4","6.2%","±0.3","8.0%","±0.7","5.4%","±1.1","6.7%","±1.9","4.0%","±1.4","7.2%","±0.1","7.4%","±0.1","7.0%","±0.1","7.4%","±0.2","8.1%","±0.2","6.7%","±0.5","5.7%","±0.4","5.4%","±0.6","5.9%","±0.7","6.5%","±0.7","6.6%","±1.8","6.4%","±1.8","9.1%","±0.2","9.3%","±0.3","8.9%","±0.4","7.5%","±0.2","7.4%","±0.2","7.6%","±0.3","6.8%","±0.4","6.9%","±0.7","6.7%","±0.3","6.6%","±0.8","6.5%","±0.7","6.7%","±1.5","7.1%","±0.1","7.4%","±0.1","6.9%","±0.1","6.7%","±0.2","7.1%","±0.5","6.4%","±0.3","8.1%","±0.1","8.3%","±0.1","7.9%","±0.1","6.8%","±0.1","7.2%","±0.1","6.5%","±0.1","8.3%","±0.1","8.5%","±0.1","8.1%","±0.1","6.9%","±0.1","7.2%","±0.1","6.5%","±0.1","4.0%","±0.2","3.8%","±0.1","4.3%","±0.4","7.9%","±0.1","8.3%","±0.1","7.6%","±0.1","7.8%","±0.2","8.0%","±0.3","7.6%","±0.2","5.5%","±0.1","5.8%","±0.1","5.3%","±0.1","8.7%","±0.2","8.9%","±0.3","8.6%","±0.3","6.2%","±0.1","6.4%","±0.1","6.1%","±0.1","8.5%","±0.3","8.4%","±0.4","8.5%","±0.5","6.9%","±0.5","7.6%","±1.0","6.2%","±0.6","6.8%","±0.1","7.1%","±0.1","6.5%","±0.2","6.3%","±0.2","6.0%","±0.3","6.5%","±0.3","7.9%","±0.1","8.3%","±0.2","7.5%","±0.2","9.0%","±1.0","9.0%","±1.6","9.0%","±1.6","8.5%","±0.2","9.0%","±0.3","8.1%","±0.2","7.3%","±0.1","7.6%","±0.1","7.0%","±0.1","8.9%","±0.3","8.9%","±0.6","9.0%","±0.3","5.9%","±0.9","5.8%","±1.6","6.0%","±1.9"
"    20 to 24 years","7.7%","±0.1","8.0%","±0.1","7.3%","±0.1","7.2%","±0.1","7.3%","±0.1","7.0%","±0.1","11.6%","±0.3","12.1%","±0.6","11.1%","±0.4","6.0%","±0.1","6.3%","±0.1","5.7%","±0.1","5.8%","±0.4","6.4%","±0.6","5.2%","±0.5","8.5%","±0.1","8.6%","±0.1","8.3%","±0.1","8.8%","±0.6","8.7%","±0.9","9.0%","±0.9","8.4%","±0.4","9.1%","±0.5","7.7%","±0.4","8.2%","±0.1","8.5%","±0.3","7.9%","±0.1","8.1%","±0.3","8.5%","±0.3","7.6%","±0.4","5.0%","±1.6","5.1%","±2.4","4.9%","±1.7","7.9%","±0.1","8.1%","±0.1","7.6%","±0.1","7.5%","±0.4","8.1%","±0.6","6.8%","±0.4","3.9%","±0.4","4.2%","±0.4","3.6%","±0.6","6.0%","±0.8","6.4%","±1.8","5.6%","±1.5","8.6%","±0.2","8.7%","±0.4","8.5%","±0.4","7.9%","±0.1","8.5%","±0.2","7.2%","±0.3","6.5%","±0.4","6.8%","±0.6","6.2%","±0.5","4.6%","±0.8","5.1%","±1.0","4.1%","±1.3","7.5%","±0.1","7.7%","±0.1","7.2%","±0.1","5.5%","±0.3","6.0%","±0.5","5.1%","±0.3","7.5%","±0.1","7.8%","±0.1","7.3%","±0.1","7.4%","±0.1","7.6%","±0.1","7.3%","±0.1","8.3%","±0.1","8.7%","±0.1","8.0%","±0.1","8.7%","±0.1","9.5%","±0.1","7.9%","±0.1","6.5%","±0.2","6.5%","±0.2","6.6%","±0.4","7.4%","±0.1","7.7%","±0.1","7.2%","±0.1","11.0%","±0.4","11.9%","±0.2","10.1%","±0.7","5.5%","±0.1","5.9%","±0.1","5.1%","±0.1","10.8%","±0.2","11.2%","±0.2","10.4%","±0.2","6.3%","±0.1","6.7%","±0.1","6.0%","±0.1","9.8%","±0.3","10.0%","±0.4","9.6%","±0.5","6.3%","±0.4","6.4%","±0.6","6.2%","±0.6","7.4%","±0.1","7.9%","±0.1","7.0%","±0.2","7.0%","±0.2","7.6%","±0.3","6.4%","±0.2","7.4%","±0.2","7.6%","±0.3","7.3%","±0.2","6.2%","±1.0","7.0%","±1.1","5.4%","±1.3","7.6%","±0.1","7.7%","±0.1","7.5%","±0.2","7.3%","±0.1","7.8%","±0.2","6.9%","±0.1","14.7%","±0.6","14.7%","±1.2","14.7%","±0.3","9.2%","±0.8","9.9%","±0.9","8.6%","±1.1"
"    25 to 29 years","7.3%","±0.1","7.6%","±0.1","7.0%","±0.1","7.5%","±0.1","7.6%","±0.1","7.3%","±0.1","6.2%","±0.2","6.6%","±0.4","5.9%","±0.3","6.0%","±0.1","6.2%","±0.1","5.8%","±0.1","4.4%","±0.3","4.3%","±0.4","4.5%","±0.3","7.5%","±0.1","7.8%","±0.1","7.2%","±0.1","7.0%","±0.6","7.1%","±0.9","6.9%","±0.9","7.1%","±0.4","7.9%","±0.5","6.2%","±0.4","7.6%","±0.1","8.1%","±0.1","7.0%","±0.1","8.9%","±0.4","9.8%","±0.6","7.8%","±0.5","6.5%","±1.6","7.2%","±2.5","5.6%","±1.5","7.8%","*****","8.1%","±0.1","7.5%","±0.1","6.9%","±0.5","6.2%","±0.7","7.5%","±0.5","4.4%","±0.2","5.0%","±0.4","3.7%","±0.3","4.7%","±0.7","5.1%","±1.2","4.3%","±0.6","6.8%","±0.2","7.3%","±0.4","6.4%","±0.3","7.5%","±0.2","7.8%","±0.2","7.2%","±0.3","6.2%","±0.3","6.5%","±0.5","5.9%","±0.4","4.3%","±0.4","4.3%","±0.4","4.3%","±0.7","7.0%","±0.1","7.4%","±0.1","6.7%","±0.1","5.4%","±0.2","5.5%","±0.2","5.2%","±0.2","6.6%","±0.1","6.8%","±0.1","6.4%","±0.1","7.6%","±0.1","7.8%","±0.1","7.4%","±0.1","7.3%","±0.1","7.5%","±0.1","7.1%","±0.1","8.2%","*****","8.6%","±0.1","7.8%","±0.1","11.3%","±0.1","11.2%","±0.1","11.3%","±0.1","6.7%","±0.1","6.9%","±0.1","6.5%","±0.1","5.6%","±0.1","5.9%","±0.1","5.2%","±0.3","6.8%","±0.1","7.0%","±0.1","6.5%","±0.2","6.9%","±0.1","7.4%","±0.1","6.3%","±0.2","7.4%","±0.1","7.8%","±0.1","7.1%","±0.1","6.0%","±0.2","6.4%","±0.3","5.6%","±0.4","5.9%","±0.4","6.2%","±0.5","5.6%","±0.6","7.1%","±0.1","7.4%","±0.1","6.9%","±0.2","6.4%","±0.2","7.0%","±0.2","6.0%","±0.3","7.0%","±0.2","7.2%","±0.3","6.8%","±0.2","6.7%","±0.4","6.7%","±0.5","6.7%","±0.8","7.0%","±0.1","7.1%","±0.1","6.9%","±0.1","6.5%","±0.1","6.9%","±0.1","6.2%","±0.1","6.9%","±0.4","7.6%","±0.9","6.2%","±0.1","8.0%","±0.8","8.3%","±1.0","7.7%","±1.1"
