Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
07/14/2019,AQS,60290014,3,9.9,ug/m3 LC,52,Bakersfield-California,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,12540.0,"Bakersfield, CA",6,California,29,Kern,35.356615,-119.062613
12/21/2019,AQS,60550004,3,12.6,ug/m3 LC,58,Napa Valley College,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,34900.0,"Napa, CA",6,California,55,Napa,38.2788490009178,-122.275024
05/12/2019,AQS,60659000,1,4.5,ug/m3 LC,25,Aqua Tibia Wilderness,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,707,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,Riverside,33.4636438345227,-116.971457297006
11/24/2019,AQS,60771002,3,19.3,ug/m3 LC,70,Stockton-Hazelton,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,44700.0,"Stockton-Lodi, CA",6,California,77,San Joaquin,37.9507408985318,-121.268522670981
11/04/2019,AQS,60731201,1,18.7,ug/m3 LC,69,Pala Airpad,1,100.0,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,41740.0,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.3625928342781,-117.090229999878
08/15/2019,AQS,60392010,3,13.0,ug/m3 LC,58,Madera-City,1,100.0,88101,PM2.5 - Local Conditions,204,Teledyne Model 602 Beta plus w/VSCC,31460.0,"Madera, CA",6,California,39,Madera,36.953256,-120.034203
12/22/2019,AQS,60870007,3,3.4,ug/m3 LC,19,Santa Cruz,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100.0,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.983320000907,-121.98822
12/30/2019,AQS,60792006,3,5.4,ug/m3 LC,30,San Luis Obispo,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,San Luis Obispo,35.25651,-120.6693
03/01/2019,AQS,60190500,1,8.2,ug/m3 LC,46,Table Mountain Air Monitoring Site,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,23420.0,"Fresno, CA",6,California,19,Fresno,36.9851185574381,-119.658339349936
04/08/2019,AQS,60731014,1,16.7,ug/m3 LC,65,Donovan,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740.0,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.578165,-116.921374
05/19/2019,AQS,61113001,3,3.4,ug/m3 LC,19,El Rio-Rio Mesa School #2,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,37100.0,"Oxnard-Thousand Oaks-Ventura, CA",6,California,111,Ventura,34.25239,-119.143182
09/20/2019,AQS,60311004,3,7.3,ug/m3 LC,41,Hanford-Irwin,1,100.0,88101,PM2.5 - Local Conditions,204,Teledyne Model 602 Beta plus w/VSCC,25260.0,"Hanford-Corcoran, CA",6,California,31,Kings,36.31567,-119.643447
05/07/2019,AQS,60379033,1,6.3,ug/m3 LC,35,Lancaster-Division Street,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.6697390008831,-118.130511
02/09/2019,AQS,60650009,1,2.0,ug/m3 LC,11,Pechanga,1,100.0,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,Riverside,33.4478670008682,-117.088649
03/23/2019,AQS,60371201,3,9.3,ug/m3 LC,51,Reseda,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731,Met-One BAM-1020 W/PM2.5 SCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.19925,-118.53276
07/24/2019,AQS,60270002,1,7.0,ug/m3 LC,39,White Mountain Research Center - Owens Valley Lab,1,100.0,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,13860.0,"Bishop, CA",6,California,27,Inyo,37.360684,-118.330783
04/23/2019,AQS,60392010,3,11.2,ug/m3 LC,55,Madera-City,1,100.0,88101,PM2.5 - Local Conditions,204,Teledyne Model 602 Beta plus w/VSCC,31460.0,"Madera, CA",6,California,39,Madera,36.953256,-120.034203
